customer_id,customer_name,category
CL4616,Katie Lawrence,individual
CL4617,Heather Pham,individual
CL4618,Julie Erickson,business
CL4619,Kelly Lopez,business
CL4620,Tonya Brady,business
CL4621,Amanda Cherry,business
CL4622,Elizabeth Turner,individual
CL4623,Olivia Allen,business
CL4624,David Kelley,business
CL4625,Gabriel Carlson,business
CL4626,Caitlin Holder,individual
CL4627,Donald Myers,business
CL4628,Charles Gonzalez,business
CL4629,Adam Johnson,business
CL4630,Claire Long MD,business
CL4631,Megan Allen,business
CL4632,Mr. Brian Thompson,individual
CL4633,Eddie Dixon,business
CL4634,Courtney Adams,business
CL4635,Mary Simpson,business
CL4636,Michael Norton,individual
CL4637,Cheryl Johnson,business
CL4638,Brittany Yates,business
CL4639,Jennifer Flowers,business
CL4640,Derek Cohen,business
CL4641,Catherine Ellis,business
CL4642,Malik Montgomery,business
CL4643,Sharon Bailey,business
CL4644,Kelli Strong,business
CL4645,Logan Myers,business
CL4646,Michael Parker,business
CL4647,Nancy Stephens,individual
CL4648,Kenneth Henderson,business
CL4649,Lauren Davis,business
CL4650,Joshua Meyers,business
CL4651,Meghan Jones,business
CL4652,Kristen Lopez,business
CL4653,Tiffany Nicholson,individual
CL4654,Roy Williams,individual
CL4655,Ronald Johnson,business
CL4656,Megan Chavez,business
CL4657,Lisa Thomas,business
CL4658,Michael Bennett,business
CL4659,Louis Sanchez,business
CL4660,Dorothy Wilson,individual
CL4661,Michelle Wiggins,individual
CL4662,Cody George,business
CL4663,Paul Hayes,individual
CL4664,George Baker,individual
CL4665,Tara Williams,business
CL4666,Thomas West,business
CL4667,Jonathan Knight,business
CL4668,William Wood,business
CL4669,Jordan Reed,individual
CL4670,Mrs. Danielle Melton,individual
CL4671,Curtis Huff,individual
CL4672,Rachel Welch,business
CL4673,Pamela Flores,business
CL4674,Brittany Mcdowell,business
CL4675,Mary Gonzalez,business
CL4676,Jennifer Thomas,individual
CL4677,Emily Campos,business
CL4678,Jerry Ruiz,individual
CL4679,Rachel Brown,business
CL4680,Anna Barnes,business
CL4681,Jamie Cunningham,individual
CL4682,Wendy Soto,business
CL4683,Nicholas Williams,business
CL4684,Katherine Acosta,business
CL4685,Susan Edwards,individual
CL4686,Lisa Lewis,business
CL4687,Brandon Young,individual
CL4688,James Hughes,business
CL4689,Matthew Mitchell,business
CL4690,William Malone,business
CL4691,Ronald Bell,business
CL4692,James Spencer,individual
CL4693,Robin Johnson,business
CL4694,Cathy Everett,individual
CL4695,Charles Burton,business
CL4696,Mr. Jeremy Wilson,business
CL4697,Kristina Nelson,business
CL4698,Charles Patterson,business
CL4699,Amanda Anderson,individual
CL4700,Robert Yoder,individual
CL4701,Russell Lopez,business
CL4702,Kenneth Freeman,individual
CL4703,Heather Raymond,business
CL4704,Douglas Wheeler,business
CL4705,Jonathan Phillips MD,business
CL4706,Joshua Cameron,business
CL4707,Julia Terry,business
CL4708,Kelly Dunn,business
CL4709,Crystal Herrera,business
CL4710,Gabriella Perez,business
CL4711,Wayne Miller,business
CL4712,Michael Harvey,individual
CL4713,Andrew Johnson,individual
CL4714,Christian Bell,business
CL4715,Cynthia Turner,business
CL4716,Caleb Blake,business
CL4717,John Davis,business
CL4718,Denise Stafford,business
CL4719,Patrick Wilkerson,business
CL4720,Misty Johnson,individual
CL4721,Latoya Ware,individual
CL4722,Brian Howard,business
CL4723,Richard Floyd,business
CL4724,Walter Johnson,individual
CL4725,Maria Lewis DVM,business
CL4726,Rebecca Wang,business
CL4727,Cameron Miller,business
CL4728,Ricky Rodriguez,business
CL4729,Sandy Jones,business
CL4730,Kirsten Powell,business
CL4731,Karen Brewer,individual
CL4732,Jenny Johnson,individual
CL4733,Karl Dixon,business
CL4734,Mackenzie Phillips,individual
CL4735,Lisa Hester,business
CL4736,Mr. Daniel Price DDS,business
CL4737,Sarah Nguyen,business
CL4738,Edward Hardin,business
CL4739,Angela Phillips,individual
CL4740,Michele Rose,business
CL4741,Mark Gomez,business
CL4742,Sarah Williamson,business
CL4743,Jason Wagner,individual
CL4744,Margaret Jones,business
CL4745,Tami Young,individual
CL4746,Heather Potter,business
CL4747,Russell Floyd,business
CL4748,Gregory Palmer,business
CL4749,Micheal Baker,business
CL4750,Christopher Wolf,business
CL4751,Kevin Gordon,business
CL4752,Tyler Lowery,business
CL4753,Randy Clements,business
CL4754,Ronald Ramirez,business
CL4755,Kerry Rodriguez,individual
CL4756,Janet Moore,business
CL4757,Matthew Nunez,business
CL4758,Robert Washington,business
CL4759,Jennifer Vargas,individual
CL4760,Kimberly Gray,individual
CL4761,Jennifer Perez,business
CL4762,Shaun Williams,business
CL4763,Victoria Martinez,business
CL4764,Lisa Douglas,business
CL4765,Mr. Ruben Jenkins,business
CL4766,Michael Pena,business
CL4767,Jason Benson,business
CL4768,Herbert Coleman,individual
CL4769,Raymond Ball,business
CL4770,Lance Mcmillan,business
CL4771,Justin Blevins,individual
CL4772,Summer Bentley,business
CL4773,Richard Butler,individual
CL4774,Gregory Rowe,individual
CL4775,Crystal Young,business
CL4776,Rodney Jacobs,business
CL4777,Timothy Ford,business
CL4778,Brittany Peters,business
CL4779,Rachel Sanchez,business
CL4780,Jessica Hernandez MD,business
CL4781,Justin Knight,business
CL4782,Jennifer Mccormick,business
CL4783,Andrea Moreno,business
CL4784,Lacey Adkins,individual
CL4785,Natasha Koch,business
CL4786,Michael Brown,business
CL4787,Ryan Austin,business
CL4788,Brian Martinez,business
CL4789,Autumn Mcgee,individual
CL4790,Ashley Haynes,business
CL4791,Ronald Delgado,business
CL4792,Jessica Williamson,business
CL4793,Emma Peterson,business
CL4794,Christina Dunn,business
CL4795,Scott Peters,business
CL4796,Johnny Cook,business
CL4797,Heather Miles,business
CL4798,Lisa Mitchell,business
CL4799,Connie Ferguson,business
CL4800,Megan Sharp,business
CL4801,Marie Davis,business
CL4802,Colton Roberts,individual
CL4803,Adam Silva,business
CL4804,Pamela Gibbs,business
CL4805,Peter Hinton,business
CL4806,Kelsey Bartlett,business
CL4807,Carly Clark,business
CL4808,David Barrett,business
CL4809,William Fry,individual
CL4810,Nicole Cooper,individual
CL4811,Denise Norton,business
CL4812,Elizabeth Wade,business
CL4813,Susan Brown,individual
CL4814,Sue Marshall,business
CL4815,Lauren Bailey,business
CL4816,Roberto Young,business
CL4817,Jack Walton,individual
CL4818,Laura Fletcher,business
CL4819,Linda Garcia,business
CL4820,Sandra Rodriguez,business
CL4821,John Frank,individual
CL4822,Adam Howard,business
CL4823,Edward Green,business
CL4824,Andrew Wright,business
CL4825,Tammy Hernandez,business
CL4826,Christopher Hawkins,business
CL4827,Evan Jones,business
CL4828,Anthony Ashley,business
CL4829,Joshua Little,business
CL4830,Billy Martinez,individual
CL4831,Brooke Nicholson,individual
CL4832,Randy Campbell,individual
CL4833,Cassandra Bush MD,business
CL4834,Robert Charles,business
CL4835,Jessica Jones,business
CL4836,Mariah Price,business
CL4837,Angela Jacobs,business
CL4838,Desiree Holloway,business
CL4839,Stephanie Cook,individual
CL4840,William Hawkins,individual
CL4841,Shannon Garcia,business
CL4842,Dennis Singleton,business
CL4843,Linda Baxter,business
CL4844,Miss Heather Whitehead PhD,business
CL4845,Kerry Wright,business
CL4846,Shannon Stokes,business
CL4847,Kenneth Cox,business
CL4848,Daniel Brown,individual
CL4849,Robert Fisher,business
CL4850,Tonya Daniel,individual
CL4851,Barbara Rogers,business
CL4852,Mary Larson,business
CL4853,Victoria Gibbs,business
CL4854,Andrew Jones,business
CL4855,Juan Gonzalez,business
CL4856,Kim Sawyer,individual
CL4857,Suzanne Hart,individual
CL4858,David Bradshaw,business
CL4859,Brandi Johnson,business
CL4860,Jordan Moran,business
CL4861,Jordan Kennedy,individual
CL4862,Brian Lee,business
CL4863,Mrs. Cheyenne Ross,business
CL4864,Sandra Smith,business
CL4865,Daniel Warren,business
CL4866,Devin Hicks,business
CL4867,Meghan Chavez,individual
CL4868,David Park,individual
CL4869,Oscar Ramsey,individual
CL4870,Victoria Ramos,business
CL4871,William Adkins,business
CL4872,Adam Nelson,business
CL4873,Leslie Douglas,individual
CL4874,Clayton Clark,individual
CL4875,Kari Morgan,business
CL4876,Matthew Lam,business
CL4877,Karen Martinez,business
CL4878,Christopher West,individual
CL4879,Daniel Schneider,individual
CL4880,Tonya Howe,business
CL4881,Dr. Charles Woods,business
CL4882,Brittany Fischer,business
CL4883,Jennifer Miller,business
CL4884,Sarah Watson,individual
CL4885,Johnny Carson,individual
CL4886,Michael Ferguson,business
CL4887,Nathan Wise Jr.,individual
CL4888,Savannah Castaneda,business
CL4889,Joanne Andersen,individual
CL4890,Kelly Page,business
CL4891,James Larson,business
CL4892,Anthony Martin,business
CL4893,Caitlin Hughes DDS,individual
CL4894,James Odom,business
CL4895,Emily Phillips,business
CL4896,Patrick Dyer,business
CL4897,Brandi Allen,business
CL4898,Jeffrey Gonzalez,business
CL4899,Sarah Silva,business
CL4900,Robin Sanchez,business
CL4901,Robert Jones,individual
CL4902,Christopher Warner,individual
CL4903,Maria Davis,individual
CL4904,Sue Kelly,business
CL4905,Tina Maldonado,business
CL4906,Walter Delacruz,business
CL4907,Sheila Morgan,business
CL4908,Melinda Mitchell,business
CL4909,Steven Krause,individual
CL4910,Dana Brooks,business
CL4911,Dr. Raymond Thompson,individual
CL4912,Pamela Christensen,business
CL4913,Jennifer Velez,business
CL4914,Christian Riggs,business
CL4915,Seth Brennan,individual
CL4916,David Hamilton,business
CL4917,Lisa Whitney,business
CL4918,Matthew Morris,business
CL4919,Mrs. Debra Davis,business
CL4920,Darren Bartlett,business
CL4921,Amy Fuentes,business
CL4922,Robert Miller,individual
CL4923,Brittany Bradley,business
CL4924,Jeffrey Shaw,business
CL4925,Brian Santos,business
CL4926,Emma Hampton,individual
CL4927,Gabriel Gallegos,individual
CL4928,Colleen Robinson,business
CL4929,Emily Duarte,individual
CL4930,Denise Turner,business
CL4931,Valerie Perez,business
CL4932,Taylor Thompson,individual
CL4933,Lori Collier,business
CL4934,Nicholas Mitchell,business
CL4935,Christopher Clark,business
CL4936,Jason Bowen,business
CL4937,Anna Pollard,business
CL4938,Kevin Boyle,business
CL4939,Mary Rush,individual
CL4940,Alison Gates,business
CL4941,Adam Jones MD,business
CL4942,Robert Phillips DDS,business
CL4943,Stacey Santos,individual
CL4944,Angela Conner,business
CL4945,Karen Shelton,business
CL4946,Kimberly Wood,individual
CL4947,Breanna Hanson,individual
CL4948,Summer Wallace,business
CL4949,Bryan Norman,business
CL4950,Jessica Sandoval,business
CL4951,Benjamin Key,business
CL4952,Craig Hamilton,individual
CL4953,Kevin Jimenez,business
CL4954,Holly Oliver,individual
CL4955,Daniel Newton,business
CL4956,Jason Burns,business
CL4957,Wendy Gentry,business
CL4958,Christopher Long,business
CL4959,Michele Holloway,business
CL4960,Robert Chang,business
CL4961,John Alvarez,business
CL4962,David Cherry,business
CL4963,Gerald Harrison,individual
CL4964,Mr. Paul Stark,business
CL4965,Anne Levy,business
CL4966,Brittany Washington,individual
CL4967,Misty Hernandez,business
CL4968,Justin Weiss,individual
CL4969,Theresa Stevenson,business
CL4970,Melissa Evans,business
CL4971,Allison Stevenson,business
CL4972,Yesenia Miles,business
CL4973,Karen Russell,individual
CL4974,Sarah Robles,individual
CL4975,Jeffrey Williams,individual
CL4976,Jacob Yu,business
CL4977,David Hudson,business
CL4978,Gary Morgan,business
CL4979,Dennis Mcdaniel,business
CL4980,Robert Barnes,business
CL4981,Alexander Lee,business
CL4982,Matthew Howard,business
CL4983,Danny Reilly,business
CL4984,Jessica Vang,individual
CL4985,Jill Long,individual
CL4986,Scott Smith,business
CL4987,John Andersen,business
CL4988,Wayne Crawford,business
CL4989,Victor Gibbs,individual
CL4990,Robert Edwards,business
CL4991,Brenda Warner,individual
CL4992,Ryan Craig,business
CL4993,Gina Conley,business
CL4994,Kevin Richardson,individual
CL4995,Cassie Watson,business
CL4996,Edward Nguyen,individual
CL4997,Caitlin Harper,business
CL4998,Lisa Swanson,business
CL4999,Jeffrey Chavez,individual
CL5000,Tammy Henderson,business
CL5001,John Strickland,business
CL5002,Victoria Sawyer,business
CL5003,Jessica Armstrong,business
CL5004,Anthony Luna,individual
CL5005,Samuel Price,individual
CL5006,Keith Tucker,business
CL5007,Angela Adams,business
CL5008,Martha Williams,business
CL5009,Jacqueline Perez,business
CL5010,Bobby Wheeler,individual
CL5011,David Johnston,business
CL5012,Justin Mcconnell,business
CL5013,Joel Brown,business
CL5014,Joshua Alvarez,business
CL5015,Stephanie Rios,individual
CL5016,Peter Byrd,business
CL5017,Amber Yates,business
CL5018,Ryan Riggs,individual
CL5019,Mary Avila,individual
CL5020,Heather Silva,individual
CL5021,Susan Kennedy,business
CL5022,Kevin Nolan,individual
CL5023,Thomas Wright,individual
CL5024,Shannon Mitchell,business
CL5025,Alexander Guzman,business
CL5026,Andrea Garcia,individual
CL5027,Tiffany Mcfarland,individual
CL5028,Valerie Burke,business
CL5029,Nathan Jones,business
CL5030,Rodney Jones MD,business
CL5031,Jason Brown,business
CL5032,Shelby Taylor,individual
CL5033,Gabrielle Knight,individual
CL5034,Lydia Golden,business
CL5035,Henry Daniels,business
CL5036,Brenda Nielsen,business
CL5037,Amber Herrera,business
CL5038,Christina Bennett,business
CL5039,Jason Davis,business
CL5040,Julie Perez,individual
CL5041,Laura Orr,business
CL5042,Lisa Chavez,individual
CL5043,Cody Schmidt,business
CL5044,Deborah Collins,individual
CL5045,Kim Atkins,individual
CL5046,Hunter Hayes,business
CL5047,Cindy Ruiz,individual
CL5048,Sean Jones,business
CL5049,Kayla Ballard,business
CL5050,Deanna Davis,business
CL5051,Dr. Brian Melton,individual
CL5052,Daniel Jimenez,business
CL5053,Christy Burke,business
CL5054,Anna Stone,business
CL5055,Anthony Blackburn,individual
CL5056,Kristina Williams,individual
CL5057,Vanessa Bates,business
CL5058,Erin Lawrence,business
CL5059,Kevin Jacobs,individual
CL5060,Nicholas Coffey,individual
CL5061,Maria Wong,individual
CL5062,Robin Webster,business
CL5063,Brittany Tucker,business
CL5064,John Butler,individual
CL5065,Barbara Martinez,business
CL5066,Manuel Cook,business
CL5067,Kathryn Austin,business
CL5068,Julie Robinson,business
CL5069,Andrea Cole,business
CL5070,Jocelyn Smith,business
CL5071,Diana Cordova,business
CL5072,Andrea Bowen,individual
CL5073,Kelly Walton,individual
CL5074,Jessica Shah,business
CL5075,Donna Merritt,business
CL5076,Samantha Schaefer,business
CL5077,Daniel Bowman,business
CL5078,Daniel Zhang,individual
CL5079,Megan Ryan,business
CL5080,Stephanie Padilla,business
CL5081,Linda Owens,business
CL5082,Lisa Spencer,individual
CL5083,Jeffrey Adams,business
CL5084,Luke Williamson,individual
CL5085,Ashley Hayden,individual
CL5086,Roger Thomas,business
CL5087,Chelsea West,business
CL5088,Janet Farmer,business
CL5089,Claudia Miller,business
CL5090,Cassie Johns,business
CL5091,Kristy Santos,business
CL5092,Ashley White,individual
CL5093,Shannon Mcclain,business
CL5094,Emily Graham,business
CL5095,Melissa Castro,individual
CL5096,Ruben Oliver,business
CL5097,Steven Sampson,business
CL5098,Ray Walton,individual
CL5099,Stuart Macdonald,business
CL5100,Kimberly Carlson,business
CL5101,Sara Williams,business
CL5102,Steven Holloway,business
CL5103,Steven Doyle,business
CL5104,Darryl Hunter,business
CL5105,Kimberly Martin,business
CL5106,Chelsea Oconnor,individual
CL5107,Aaron Reese,business
CL5108,Kyle Holmes,business
CL5109,Sara Camacho,business
CL5110,Maria Mejia,business
CL5111,Matthew Snow,individual
CL5112,Monica Walker,business
CL5113,Jessica Pierce,individual
CL5114,Cory Rodgers,business
CL5115,Melinda Hardin,individual
CL5116,Melissa Garrett MD,business
CL5117,Nicole Mcgee,business
CL5118,Taylor Blake,business
CL5119,Ronald Brown PhD,business
CL5120,Nicholas Blake,business
CL5121,Corey Hanna,business
CL5122,Laura Key MD,individual
CL5123,Tracy Hall,business
CL5124,Kathleen Martinez,business
CL5125,Jeffery Smith,business
CL5126,Mark Moreno,business
CL5127,Shane Perez,individual
CL5128,Christina Bishop,business
CL5129,Phillip Barnett,business
CL5130,Michael Welch,individual
CL5131,Hector Peters,business
CL5132,Billy Barber,business
CL5133,Ryan Malone,business
CL5134,Marcus Rogers,individual
CL5135,Scott Wiggins,business
CL5136,Austin Lane,individual
CL5137,Kimberly Montes,business
CL5138,Carolyn Lambert,individual
CL5139,Lindsay Smith,business
CL5140,Christine Mcguire,individual
CL5141,Stephanie Dunn,business
CL5142,Ariel Carr,individual
CL5143,Mrs. Dominique Bryan,business
CL5144,Donna Harvey,business
CL5145,Samantha Williams,business
CL5146,Steve Fleming,business
CL5147,Colton Pacheco,business
CL5148,Jodi Williams,business
CL5149,Jerry Rivera,individual
CL5150,Larry Martin,business
CL5151,Ronald Shaw,individual
CL5152,Julie Kennedy,business
CL5153,Courtney Carter,individual
CL5154,Shirley Murphy,business
CL5155,Daniel Hall,individual
CL5156,Diana Harrington,business
CL5157,Christopher Case,business
CL5158,Rebecca Barnes,business
CL5159,Chase Gonzales,individual
CL5160,Andrea Herrera,business
CL5161,William Ross,business
CL5162,David Harrington,business
CL5163,Brittany Rogers,business
CL5164,Travis Kirk,individual
CL5165,Roy Ford,business
CL5166,Deborah Hoffman,individual
CL5167,Angela Reynolds,business
CL5168,Kelly Howard,individual
CL5169,Christian Price,business
CL5170,Ryan Rivas,business
CL5171,Shane Bean,business
CL5172,Melissa Larson MD,business
CL5173,Billy Logan,individual
CL5174,Joanna Green,business
CL5175,Matthew Gibson,business
CL5176,Holly Donovan,individual
CL5177,Robert Greer,individual
CL5178,Phillip Curry,business
CL5179,Richard Conway,business
CL5180,Mr. Keith Green,business
CL5181,Jacob Lewis,business
CL5182,Stephen Chambers,individual
